locationId,locationName,facilityId,facilityName,facilityType,distanceKm
loc_595,Kāvali,fh_05,Juvvaladinne Fishing Harbour,fishing_harbour,14.24
loc_595,Kāvali,fh_07,"Construction of Fishing Harbour, Vodarevu",fishing_harbour,72.94
loc_596,Roha,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,61.78
loc_596,Roha,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,55.56
loc_596,Roha,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,21.2
loc_596,Roha,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,42.98
loc_596,Roha,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,68.66
loc_596,Roha,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,74.18
loc_596,Roha,port_00,Mumbai Port,port,62.14
loc_596,Roha,port_01,Jawaharlal Nehru Port (JNPT),port,59.79
loc_606,Contai,fh_51,Chandipur Fishing Harbour,fishing_harbour,82.85
loc_606,Contai,fh_63,Modernisation and upgradation of existing fishing harbour at Petuaghat,fishing_harbour,14.57
loc_606,Contai,fh_64,Modernisation and upgradation of existing fishing harbour at Shankarpur,fishing_harbour,22.85
loc_606,Contai,fh_65,Modernisation and upgradation of existing fishing harbour at Frasergunj,fishing_harbour,58.2
loc_606,Contai,fh_66,Modernisation and upgradation of existing fishing harbour at Kakdwip,fishing_harbour,45.87
loc_606,Contai,port_09,Syama Prasad Mookerjee Port Haldia,port,42.47
loc_610,Neyyāttinkara,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,40.41
loc_610,Neyyāttinkara,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,30.28
loc_610,Neyyāttinkara,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,14.95
loc_616,Madgaon,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,75.65
loc_616,Madgaon,port_04,Mormugao Port,port,22.23
loc_619,Anjār,port_12,Deendayal Port,port,25.39
loc_619,Anjār,port_13,Mundra Port,port,52.04
loc_622,Kāraikāl,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,0.82
loc_622,Kāraikāl,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,48.19
loc_622,Kāraikāl,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,12.73
loc_622,Kāraikāl,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,89.68
loc_622,Kāraikāl,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,40.69
loc_622,Kāraikāl,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,38.28
loc_625,Mayiladuthurai,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,28.71
loc_625,Mayiladuthurai,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,90.37
loc_625,Mayiladuthurai,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,93.86
loc_625,Mayiladuthurai,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,34.03
loc_625,Mayiladuthurai,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,22.8
loc_625,Mayiladuthurai,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,69.5
loc_625,Mayiladuthurai,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,61.32
loc_625,Mayiladuthurai,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,59.33
loc_626,Anakapalle,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,22.54
loc_626,Anakapalle,fh_04,Modernization and up-gradation of Vishakapatnam Fishing Harbour,fishing_harbour,30.3
loc_626,Anakapalle,fh_06,"Construction of Fishing Harbour, Uppada",fishing_harbour,97.9
loc_626,Anakapalle,port_06,Visakhapatnam Port,port,29.76
loc_627,Maduravoyal,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,15.03
loc_627,Maduravoyal,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,21.36
loc_627,Maduravoyal,port_05,Chennai Port,port,14.23
loc_627,Maduravoyal,port_11,Kamarajar Port,port,27.1
loc_630,Parādīp Garh,fh_47,Modernisation of Paradip Fishing Harbour,fishing_harbour,9.74
loc_630,Parādīp Garh,fh_48,Development of Stage-II Fishing Harbour at Nuagarh (Astranga),fishing_harbour,47.38
loc_630,Parādīp Garh,port_07,Paradip Port,port,11.43
loc_649,Maraimalainagar,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,98.79
loc_649,Maraimalainagar,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,44.09
loc_649,Maraimalainagar,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,52.96
loc_649,Maraimalainagar,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,84.63
loc_649,Maraimalainagar,port_05,Chennai Port,port,43.16
loc_649,Maraimalainagar,port_11,Kamarajar Port,port,59.85
loc_656,Palakollu,fh_06,"Construction of Fishing Harbour, Uppada",fishing_harbour,90.22
loc_656,Palakollu,fh_08,"Construction of Fishing Harbour, Machilipattinam",fishing_harbour,74.16
loc_661,Kharghar,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,29.09
loc_661,Kharghar,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,20.04
loc_661,Kharghar,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,62.89
loc_661,Kharghar,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,86.0
loc_661,Kharghar,port_00,Mumbai Port,port,26.9
loc_661,Kharghar,port_01,Jawaharlal Nehru Port (JNPT),port,16.82
loc_685,Edattala,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,18.84
loc_685,Edattala,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,93.63
loc_685,Edattala,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,98.27
loc_685,Edattala,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,53.81
loc_685,Edattala,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,93.63
loc_685,Edattala,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,41.03
loc_685,Edattala,port_02,Cochin Port,port,16.91
loc_689,Karwar,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,22.72
loc_689,Karwar,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,49.9
loc_689,Karwar,port_04,Mormugao Port,port,74.89
loc_694,Budge Budge,fh_63,Modernisation and upgradation of existing fishing harbour at Petuaghat,fishing_harbour,83.72
loc_694,Budge Budge,fh_66,Modernisation and upgradation of existing fishing harbour at Kakdwip,fishing_harbour,67.02
loc_694,Budge Budge,port_08,Kolkata Port,port,15.85
loc_694,Budge Budge,port_09,Syama Prasad Mookerjee Port Haldia,port,51.88
loc_699,Neelankarai,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,16.24
loc_699,Neelankarai,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,25.69
loc_699,Neelankarai,port_05,Chennai Port,port,15.47
loc_699,Neelankarai,port_11,Kamarajar Port,port,33.47
loc_701,Badagara,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,99.59
loc_701,Badagara,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,35.39
loc_701,Badagara,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,21.79
loc_701,Badagara,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,99.59
loc_701,Badagara,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,53.7
loc_701,Badagara,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,35.39
loc_704,Ratnagiri,fh_36,Development of Mallet Bunder Fishing Harbour,fishing_harbour,1.1
loc_704,Ratnagiri,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,95.04
loc_704,Ratnagiri,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,88.43
loc_705,Keshod,fh_11,3rd Stage of Mangarol Fishing Harbour,fishing_harbour,27.53
loc_705,Keshod,fh_12,Development of Fishery Harbour at Navabandar,fishing_harbour,70.62
loc_705,Keshod,fh_13,Development of Fishery harbour at Madhwad,fishing_harbour,41.72
loc_705,Keshod,fh_14,Development of Fishery Harbour at Veraval – Phase 2,fishing_harbour,46.58
loc_705,Keshod,fh_15,Development of Fishery Harbour Porbandar – Phase 2,fishing_harbour,75.95
loc_705,Keshod,fh_16,Development of Fishery Harbour at Sutrapada,fishing_harbour,57.84
loc_708,Pammal,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,22.0
loc_708,Pammal,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,30.29
loc_708,Pammal,port_05,Chennai Port,port,21.07
loc_708,Pammal,port_11,Kamarajar Port,port,36.91
loc_720,Gūdūr,fh_05,Juvvaladinne Fishing Harbour,fishing_harbour,75.25
loc_738,Pattukkottai,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,79.26
loc_738,Pattukkottai,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,88.92
loc_738,Pattukkottai,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,49.45
loc_738,Pattukkottai,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,51.21
loc_742,Taliparamba,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,64.87
loc_742,Taliparamba,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,90.32
loc_742,Taliparamba,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,76.49
loc_742,Taliparamba,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,90.32
loc_744,Pālghar,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,86.66
loc_744,Pālghar,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,89.62
loc_744,Pālghar,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,9.67
loc_744,Pālghar,port_00,Mumbai Port,port,85.46
loc_744,Pālghar,port_01,Jawaharlal Nehru Port (JNPT),port,85.28
loc_746,Payyanur,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,98.83
loc_746,Payyanur,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,50.75
loc_746,Payyanur,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,90.63
loc_749,Koyilandy,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,78.66
loc_749,Koyilandy,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,14.09
loc_749,Koyilandy,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,0.79
loc_749,Koyilandy,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,78.66
loc_749,Koyilandy,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,32.42
loc_749,Koyilandy,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,14.09
loc_759,Kalamassery,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,15.86
loc_759,Kalamassery,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,89.93
loc_759,Kalamassery,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,99.84
loc_759,Kalamassery,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,49.39
loc_759,Kalamassery,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,89.93
loc_759,Kalamassery,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,41.33
loc_759,Kalamassery,port_02,Cochin Port,port,12.97
loc_761,Panjim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,73.41
loc_761,Panjim,port_04,Mormugao Port,port,9.9
loc_764,Bāpatla,fh_03,Development of Kothapatnam Fishing Harbour,fishing_harbour,59.55
loc_764,Bāpatla,fh_07,"Construction of Fishing Harbour, Vodarevu",fishing_harbour,50.64
loc_764,Bāpatla,fh_08,"Construction of Fishing Harbour, Machilipattinam",fishing_harbour,77.16
loc_764,Bāpatla,fh_09,"Construction of Fishing Harbour, Nizampattinam",fishing_harbour,19.53
loc_765,Beypore,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,46.65
loc_765,Beypore,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,18.02
loc_765,Beypore,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,32.02
loc_765,Beypore,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,88.05
loc_765,Beypore,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,46.65
loc_765,Beypore,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,0.46
loc_765,Beypore,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,18.02
loc_776,Māngrol,fh_11,3rd Stage of Mangarol Fishing Harbour,fishing_harbour,44.18
loc_776,Māngrol,fh_12,Development of Fishery Harbour at Navabandar,fishing_harbour,67.86
loc_776,Māngrol,fh_13,Development of Fishery harbour at Madhwad,fishing_harbour,39.7
loc_776,Māngrol,fh_14,Development of Fishery Harbour at Veraval – Phase 2,fishing_harbour,36.26
loc_776,Māngrol,fh_15,Development of Fishery Harbour Porbandar – Phase 2,fishing_harbour,77.73
loc_776,Māngrol,fh_16,Development of Fishery Harbour at Sutrapada,fishing_harbour,49.97
loc_780,Tripunittura,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,7.08
loc_780,Tripunittura,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,86.77
loc_780,Tripunittura,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,60.91
loc_780,Tripunittura,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,28.12
loc_780,Tripunittura,port_02,Cochin Port,port,8.08
loc_789,Kayamkulam,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,86.97
loc_789,Kayamkulam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,71.58
loc_789,Kayamkulam,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,0.22
loc_789,Kayamkulam,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,59.21
loc_789,Kayamkulam,port_02,Cochin Port,port,90.73
loc_823,Palāsa,fh_02,Development of Budugatlapalem Fishing Harbour,fishing_harbour,19.64
loc_826,Chengalpattu,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,89.68
loc_826,Chengalpattu,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,86.2
loc_826,Chengalpattu,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,56.47
loc_826,Chengalpattu,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,65.53
loc_826,Chengalpattu,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,72.14
loc_826,Chengalpattu,port_05,Chennai Port,port,55.56
loc_826,Chengalpattu,port_11,Kamarajar Port,port,72.57
loc_831,Ramanathapuram,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,97.54
loc_831,Ramanathapuram,port_10,V.O. Chidambaranar Port,port,97.85
loc_838,Vīrarāghavapuram,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,20.9
loc_838,Vīrarāghavapuram,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,26.37
loc_838,Vīrarāghavapuram,port_05,Chennai Port,port,20.15
loc_838,Vīrarāghavapuram,port_11,Kamarajar Port,port,31.25
loc_854,Kunnamkulam,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,82.73
loc_854,Kunnamkulam,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,20.3
loc_854,Kunnamkulam,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,82.94
loc_854,Kunnamkulam,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,96.88
loc_854,Kunnamkulam,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,25.22
loc_854,Kunnamkulam,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,20.3
loc_854,Kunnamkulam,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,64.6
loc_854,Kunnamkulam,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,82.94
loc_854,Kunnamkulam,port_02,Cochin Port,port,78.96
loc_867,Kannur,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,80.89
loc_867,Kannur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,73.76
loc_867,Kannur,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,60.42
loc_867,Kannur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,91.9
loc_867,Kannur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,73.76
loc_873,Chidambaram,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,55.71
loc_873,Chidambaram,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,57.41
loc_873,Chidambaram,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,60.91
loc_873,Chidambaram,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,17.1
loc_873,Chidambaram,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,44.56
loc_873,Chidambaram,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,36.43
loc_873,Chidambaram,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,93.55
loc_873,Chidambaram,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,75.21
loc_873,Chidambaram,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,91.41
loc_877,Okha,fh_10,Development of Smart and Integrated Fishing Harbour at Jakhau,fishing_harbour,92.05
loc_877,Okha,port_13,Mundra Port,port,73.28
loc_878,Nani Daman,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,77.74
loc_886,Cheruvannur,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,48.04
loc_886,Cheruvannur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,17.34
loc_886,Cheruvannur,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,31.09
loc_886,Cheruvannur,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,89.32
loc_886,Cheruvannur,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,48.04
loc_886,Cheruvannur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,3.02
loc_886,Cheruvannur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,17.34
loc_899,Poonamalle,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,20.57
loc_899,Poonamalle,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,26.91
loc_899,Poonamalle,port_05,Chennai Port,port,19.74
loc_899,Poonamalle,port_11,Kamarajar Port,port,32.34
loc_902,Panruti,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,32.16
loc_902,Panruti,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,34.66
loc_902,Panruti,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,56.83
loc_902,Panruti,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,89.12
loc_902,Panruti,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,23.43
loc_902,Panruti,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,46.82
loc_906,Kodungallūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,34.63
